state,shape,duration (seconds),duration (hours/min),latitude,longitude,Month,Day,Time,Year,City2,county
pa,disk,900.0,5-15 minutes,42.1291667,-80.0852778,8,15,23:00,2013,erie,erie county
wv,circle,3600.0,1 hour,37.5913889,-80.54388890000001,8,16,00:00,2013,west union,doddridge county
wi,fireball,600.0,10 minutes,43.0730556,-89.4011111,8,16,01:10,2013,madison,dane county
ca,circle,180.0,3 minutes,37.3541667,-121.95416670000002,8,16,08:00,2013,santa clara,santa clara county
wa,light,180.0,3 minutes,46.2511111,-119.90055559999999,8,16,10:50,2013,grandview,yakima county
tn,cigar,360.0,5-6 minutes,36.2080556,-86.2911111,8,16,20:00,2013,lebanon,wilson county
co,disk,900.0,15 minutes,39.2286111,-104.8866667,8,16,21:00,2013,larkspur,douglas county
mo,circle,20.0,20 seconds,38.5130556,-90.4358333,8,16,21:15,2013,fenton,st. louis county
va,circle,480.0,7-8 minutes,38.30305560000001,-77.4608333,8,16,21:30,2013,fredericksburg,fredericksburg city
oh,sphere,60.0,45-60 seconds,39.9547222,-82.81222220000001,8,16,21:30,2013,reynoldsburg,franklin county
ky,fireball,180.0,3 minutes,38.6769444,-84.9069444,8,16,21:40,2013,sparta,gallatin county
oh,light,600.0,10 minutes,40.0191667,-82.8794444,8,16,21:45,2013,gahanna,franklin county
fl,cone,90.0,90 seconds,26.683333299999997,-80.28,8,16,21:45,2013,loxahatchee,palm beach county
co,light,120.0,02:00,39.5186111,-104.7608333,8,16,22:00,2013,parker,douglas county
ny,other,300.0,5 minutes,43.048055600000005,-76.1477778,8,16,22:00,2013,syracuse,onondaga county
nc,light,1800.0,30 minutes,35.9216667,-81.1766667,8,16,22:00,2013,taylorsville,alexander county
fl,fireball,180.0,3 minutes,28.538055600000003,-81.3794444,8,16,22:06,2013,orlando,orange county
mi,light,900.0,15 minutes,41.916388899999994,-83.3977778,8,16,22:15,2013,monroe,monroe county
wa,circle,15.0,15 seconds,47.885,-120.1572222,8,16,22:20,2013,manson,chelan county
fl,fireball,15.0,brief,26.5216667,-82.1894444,8,16,22:30,2013,captiva,lee county
mn,fireball,900.0,15 minutes,44.8277778,-92.9436111,8,16,22:30,2013,cottage grove,washington county
ia,oval,600.0,10 minutes,42.500555600000006,-90.66444440000001,8,16,22:30,2013,dubuque,dubuque county
ca,triangle,15.0,15 seconds,35.3733333,-119.01777779999999,8,16,23:00,2013,bakersfield,kern county
ca,triangle,300.0,3-5 minutes,37.595,-120.95666670000001,8,16,23:00,2013,ceres,stanislaus county
nj,formation,600.0,10 minutes,40.3041667,-73.9927778,8,16,23:00,2013,long branch,monmouth county
md,fireball,240.0,4 minutes,39.5752778,-76.9961111,8,16,23:00,2013,westminster,carroll county
ca,circle,300.0,5 minutes,32.7152778,-117.1563889,8,17,01:00,2013,san diego,san diego county
fl,oval,120.0,2 minutes,28.538055600000003,-81.3794444,8,17,03:05,2013,orlando,orange county
ri,light,1800.0,30 minutes,41.7797222,-71.43777779999999,8,17,09:30,2013,cranston,providence county
wi,diamond,120.0,2 minutes,46.7747222,-91.38638890000001,8,17,10:32,2013,port wing,bayfield county
mi,light,180.0,3 minutes,42.3086111,-83.48222220000001,8,17,19:45,2013,canton,wayne county
pa,formation,180.0,2-3 minutes,40.110833299999996,-77.03527779999999,8,17,20:30,2013,dillsburg,york county
in,unknown,900.0,10-15 minutes,37.9747222,-87.5558333,8,17,20:30,2013,evansville,vanderburgh county
ma,circle,180.0,2-3 minutes,42.6158333,-70.6625,8,17,20:30,2013,gloucester,essex county
pa,unknown,300.0,5 minutes,40.1302778,-75.51527779999999,8,17,20:43,2013,phoenixville,chester county
fl,sphere,180.0,3 minutes,28.538055600000003,-81.3794444,8,17,20:55,2013,orlando,orange county
pa,light,360.0,6 minutes,41.603333299999996,-80.3055556,8,17,21:00,2013,conneaut lake,crawford county
oh,other,10.0,10 seconds,41.4169444,-81.60611109999999,8,17,21:00,2013,garfield heights,cuyahoga county
ny,circle,1800.0,30 minutes,40.9977778,-72.2930556,8,17,21:00,2013,sag harbor,suffolk county
wv,rectangle,300.0,5 minutes,39.43,-77.80444440000001,8,17,21:10,2013,shepherdstown,jefferson county
ma,light,120.0,~2 minutes,42.345833299999995,-71.55277779999999,8,17,21:15,2013,marlborough,middlesex county
ca,light,900.0,15 minutes,33.1433333,-117.1652778,8,17,21:24,2013,san marcos,san diego county
mi,sphere,240.0,3-4 minutes,43.0011111,-84.5591667,8,17,21:27,2013,saint johns,clinton county
oh,sphere,90.0,1.5 minutes,40.798888899999994,-81.37861109999999,8,17,21:58,2013,canton,stark county
ct,circle,480.0,8 minutes,41.394722200000004,-73.4544444,8,17,22:00,2013,danbury,fairfield county
ca,fireball,240.0,4 minutes,34.0961111,-118.105,8,17,22:00,2013,san gabriel,los angeles county
ma,circle,90.0,90 seconds,42.6333333,-71.3166667,8,17,22:05,2013,lowell,middlesex county
mi,oval,720.0,12 minutes,42.963333299999995,-85.6680556,8,17,22:08,2013,grand rapids,kent county
in,unknown,600.0,5-10 minutes,41.1305556,-85.1288889,8,17,22:10,2013,fort wayne,allen county
nc,fireball,10.0,10 seconds,33.9966667,-77.9075,8,17,22:30,2013,kure beach,new hanover county
id,triangle,120.0,2 minutes,42.5586111,-113.76305559999999,8,17,23:00,2013,heyburn,minidoka county
wv,sphere,120.0,2 minutes,38.9480556,-81.7611111,8,17,23:30,2013,ravenswood,jackson county
az,circle,120.0,~2 minutes,32.8338889,-109.70694440000001,8,18,03:00,2013,safford,graham county
mt,circle,180.0,3 minutes,47.389444399999995,-114.8011111,8,18,03:15,2013,paradise,sanders county
ca,flash,1800.0,30 minutes,32.7677778,-117.0222222,8,18,03:30,2013,la mesa,san diego county
tx,rectangle,4500.0,75 minutes,30.266944399999996,-97.7427778,8,18,05:30,2013,austin,travis county
ok,oval,900.0,15 minutes,35.053611100000005,-94.6233333,8,18,08:45,2013,poteau,le flore county
oh,sphere,3600.0,1 hour,41.0441667,-83.65,8,18,09:00,2013,findlay,hancock county
ca,disk,120.0,2 minutes,34.0633333,-117.65,8,18,10:37,2013,ontario,san bernardino county
il,changing,600.0,10 minutes,42.381111100000005,-88.13972220000001,8,18,13:45,2013,ingleside,lake county
ca,circle,20.0,~20 seconds,33.4936111,-117.1475,8,18,19:30,2013,temecula,riverside county
az,chevron,360.0,6 minutes,33.3527778,-111.78833329999999,8,18,20:00,2013,gilbert,maricopa county
ct,fireball,300.0,5 minutes,41.6716667,-72.94972220000001,8,18,20:06,2013,bristol,hartford county
wa,circle,1080.0,18 minutes,46.82194439999999,-123.095,8,18,20:56,2013,rochester,thurston county
wa,fireball,600.0,7-10 minutes,47.2530556,-122.44305559999998,8,18,21:08,2013,tacoma,pierce county
wi,triangle,60.0,1 minute,44.444166700000004,-87.92,8,18,21:14,2013,bellevue,brown county
ny,light,30.0,25-30 seconds,43.4261111,-73.7127778,8,18,21:15,2013,lake george,warren county
hi,fireball,120.0,2 minutes,20.8783333,-156.6825,8,18,21:40,2013,lahaina,maui county
wa,light,60.0,30-60 seconds,45.9975,-121.52694440000002,8,18,22:18,2013,trout lake,klickitat county
tx,light,5.0,5 seconds,29.0336111,-95.4341667,8,18,22:23,2013,lake jackson,brazoria county
mn,sphere,360.0,6 minutes,45.1608333,-93.23472220000001,8,18,23:30,2013,blaine,anoka county
ca,flash,600.0,10 minutes,34.6980556,-118.13583329999999,8,19,05:50,2013,lancaster,los angeles county
nm,light,1200.0,20 minutes,32.3122222,-106.7777778,8,19,06:00,2013,las cruces,doña ana county
il,cylinder,60.0,1 minute,37.8405556,-88.6091667,8,19,20:20,2013,galatia,saline county
ca,other,600.0,2-10 minutes,37.97361110000001,-122.53,8,19,20:31,2013,san rafael,marin county
il,sphere,1800.0,30 minutes,41.85,-87.65,8,19,21:00,2013,chicago,cook county
oh,circle,30.0,25-30 seconds,39.961111100000004,-82.99888890000001,8,19,21:00,2013,columbus,franklin county
wa,circle,120.0,2 minutes,46.82194439999999,-123.095,8,19,21:02,2013,rochester,thurston county
oh,light,120.0,<2 minutes,40.236388899999994,-83.3672222,8,19,21:45,2013,marysville,union county
nj,light,120.0,2 minutes,40.2875,-74.17277779999999,8,19,21:59,2013,colts neck,monmouth county
oh,disk,120.0,2 minutes,40.099166700000005,-83.1141667,8,19,22:00,2013,dublin,franklin county
va,egg,3.0,3 seconds,36.8527778,-75.9783333,8,19,23:00,2013,virginia beach,virginia beach city
nc,oval,10.0,10 seconds,35.4086111,-80.5797222,8,19,23:30,2013,concord,cabarrus county
va,cigar,3600.0,1 hour,38.7891667,-77.1875,8,20,03:00,2013,springfield,fairfax county
ut,light,120.0,2 minutes,40.45,-111.76944440000001,8,20,05:20,2013,highland,utah county
ny,other,5.0,5 seconds,41.60805560000001,-74.2994444,8,20,05:30,2013,pine bush,orange county
me,circle,1800.0,30 minutes,44.5433333,-68.42,8,20,07:50,2013,ellsworth,hancock county
ca,changing,300.0,>>5 minutes,34.4208333,-119.69722220000001,8,20,16:00,2013,santa barbara,santa barbara county
tn,other,600.0,10 minutes,36.06,-86.67222220000001,8,20,17:00,2013,antioch,davidson county
mi,other,180.0,3 minutes,42.4644444,-83.37638890000001,8,20,19:22,2013,farmington,oakland county
mo,fireball,30.0,30 seconds,39.7083333,-91.3583333,8,20,20:30,2013,hannibal,marion county
nh,light,240.0,4 minutes,43.8991667,-71.1488889,8,20,20:30,2013,madison,carroll county
wa,fireball,120.0,1-2 minutes,47.2530556,-122.44305559999998,8,20,20:45,2013,tacoma,pierce county
wa,fireball,120.0,~2 minutes,47.2530556,-122.44305559999998,8,20,20:45,2013,tacoma,pierce county
ma,light,120.0,2 minutes,42.3583333,-71.0602778,8,20,21:00,2013,boston,suffolk county
ca,fireball,25.0,25 seconds,34.0522222,-118.2427778,8,20,21:00,2013,los angeles,los angeles county
or,light,60.0,1 minute,45.4872222,-122.8025,8,20,21:05,2013,beaverton,washington county
ma,sphere,240.0,4 minutes,41.656111100000004,-70.41666670000001,8,20,21:06,2013,marstons mills,barnstable county
wa,light,300.0,5 minutes,47.644722200000004,-122.6936111,8,20,21:10,2013,silverdale,kitsap county
mi,egg,360.0,6 minutes,42.096388899999994,-83.2919444,8,20,21:14,2013,flat rock,wayne county
pa,light,120.0,1-2 minutes,41.9202778,-79.6405556,8,20,21:40,2013,corry,erie county
or,fireball,25.0,25 seconds,45.523611100000004,-122.675,8,20,22:00,2013,portland,multnomah county
md,triangle,120.0,2 minutes,39.6547222,-77.5730556,8,20,22:00,2013,smithsburg,washington county
nc,fireball,3.0,3 seconds,33.9966667,-77.9075,8,20,23:15,2013,kure beach,new hanover county
va,circle,1500.0,25 minutes,38.0683333,-78.88972220000001,8,20,23:30,2013,waynesboro,waynesboro city
tx,circle,300.0,~5 minutes,32.234444399999994,-97.755,8,21,13:00,2013,glen rose,somervell county
wa,cigar,60.0,1 minute,46.211388899999996,-119.13611110000001,8,21,14:15,2013,kennewick,benton county
il,fireball,180.0,3 minutes,38.890555600000006,-90.1841667,8,21,20:30,2013,alton,madison county
me,other,600.0,10 minutes,43.303611100000005,-70.73388890000001,8,21,20:30,2013,north berwick,york county
mo,cylinder,300.0,5 minutes,37.9363889,-90.78777779999999,8,21,20:44,2013,potosi,washington county
in,fireball,600.0,10 minutes,41.1305556,-85.1288889,8,21,21:15,2013,fort wayne,allen county
ny,light,15.0,10-15 seconds,40.7141667,-74.0063889,8,21,21:40,2013,new york city,new york county
ny,rectangle,40.0,40 seconds,40.7141667,-74.0063889,8,21,21:40,2013,new york,new york city
ny,fireball,1080.0,15-18 minutes,41.9266667,-73.91305559999999,8,21,21:50,2013,rhinebeck,dutchess county
fl,light,900.0,10-15 minutes,28.1875,-82.7397222,8,21,22:00,2013,holiday,pasco county
oh,triangle,7200.0,2 hours,40.9227778,-81.0191667,8,21,22:00,2013,sebring,mahoning county
va,light,633.0,10:33,38.14944439999999,-79.0719444,8,21,22:00,2013,staunton,staunton city
ny,sphere,300.0,5 minutes,40.7141667,-74.0063889,8,21,22:30,2013,new york city,new york county
pa,light,2.0,seconds,40.9866667,-75.195,8,21,23:15,2013,stroudsburg,monroe county
va,sphere,30.0,30 seconds,38.5675,-77.3283333,8,2,00:50,2013,dumfries,prince william county
va,other,120.0,2 minutes,37.2708333,-79.9416667,8,2,01:00,2013,roanoke,roanoke city
nj,oval,10.0,10 seconds,39.618055600000005,-75.07611109999999,8,2,01:15,2013,franklinville,gloucester county
fl,fireball,120.0,<2 minutes,28.538055600000003,-81.3794444,8,2,01:30,2013,orlando,orange county
pa,disk,120.0,2 minutes,40.0872222,-74.90388890000001,8,2,15:00,2013,croydon,bucks county
or,other,7200.0,2+ hours,44.9583333,-124.01666670000002,8,2,19:00,2013,lincoln city,lincoln county
az,formation,180.0,3 minutes,35.1980556,-111.65055559999999,8,2,20:30,2013,flagstaff,coconino county
ia,light,1800.0,30 minutes,43.3813889,-92.1138889,8,2,20:45,2013,cresco,howard county
va,light,180.0,3 minutes,36.9786111,-76.42833329999999,8,2,20:45,2013,newport news,newport news city
pa,fireball,1800.0,30 minutes,40.6883333,-75.22111109999999,8,2,21:00,2013,easton,northampton county
al,light,300.0,5 minutes,30.245833299999997,-87.7008333,8,2,21:00,2013,gulf shores,baldwin county
ny,sphere,3600.0,1 hour,43.1063889,-76.2180556,8,2,21:00,2013,liverpool,onondaga county
va,light,180.0,3:00,36.9786111,-76.42833329999999,8,2,21:00,2013,newport news,newport news city
nc,sphere,600.0,10 minutes,35.771944399999995,-78.63888890000001,8,2,21:00,2013,raleigh,wake county
va,formation,600.0,10 minutes,37.430833299999996,-79.1233333,8,2,21:20,2013,madison heights,amherst county
wv,light,90.0,1:30,38.4191667,-82.4452778,8,2,21:30,2013,huntington,cabell county
wa,sphere,300.0,5 minutes,47.9791667,-122.20083329999999,8,2,21:31,2013,everett,snohomish county
ca,fireball,180.0,3 minutes,38.5816667,-121.49333329999999,8,2,21:35,2013,sacramento,sacramento county
oh,light,300.0,5 minutes,39.506944399999995,-84.7452778,8,2,21:45,2013,oxford,butler county
ri,cylinder,30.0,30 seconds,41.383055600000006,-71.6422222,8,2,22:00,2013,charlestown,washington county
oh,sphere,3600.0,1 hour,41.3502778,-83.1219444,8,2,22:00,2013,fremont,sandusky county
oh,unknown,15.0,brief,39.458611100000006,-82.2319444,8,2,22:00,2013,nelsonville,athens county
nj,light,300.0,5 minutes,40.9166667,-74.17222220000001,8,2,23:00,2013,paterson,passaic county
wi,circle,600.0,10 minutes,44.861388899999994,-92.62361109999999,8,2,23:25,2013,river falls,pierce county
ga,unknown,60.0,1.00,31.8466667,-81.59611109999999,8,22,03:00,2013,hinesville,liberty county
ny,unknown,180.0,3 minutes,42.6291667,-73.865,8,22,03:00,2013,slingerlands,albany county
ia,circle,10.0,10 seconds,42.4975,-94.1677778,8,22,10:00,2013,fort dodge,webster county
ca,fireball,900.0,15 minutes,33.660277799999996,-117.99833329999998,8,22,19:46,2013,huntington beach,orange county
nc,circle,60.0,1 minute,36.0997222,-80.2444444,8,22,20:10,2013,winston-salem,forsyth county
mn,light,420.0,7 minutes,45.4541667,-94.5180556,8,22,20:30,2013,richmond,stearns county
wa,triangle,120.0,1-2 minutes,47.32944439999999,-122.5788889,8,22,20:45,2013,gig harbor,pierce county
mn,fireball,360.0,6 minutes,45.4902778,-93.2475,8,22,20:50,2013,isanti,isanti county
il,triangle,120.0,2 minutes,41.85,-87.65,8,22,21:00,2013,chicago,cook county
wi,light,600.0,5-10 minutes,43.0730556,-89.4011111,8,22,21:00,2013,madison,dane county
tx,cigar,180.0,3 minutes,32.895,-97.5455556,8,22,21:11,2013,azle,tarrant county
ok,light,300.0,3-5 minutes,36.0525,-95.7905556,8,22,21:30,2013,broken arrow,tulsa county
mo,sphere,600.0,5-10 minutes,38.2605556,-93.7727778,8,22,21:47,2013,deepwater,henry county
md,light,180.0,3 minutes,38.336388899999996,-75.0852778,8,22,22:00,2013,ocean city,worcester county
va,fireball,300.0,5 minutes,37.2277778,-77.40222220000001,8,22,22:00,2013,petersburg,petersburg city
fl,unknown,300.0,5 minutes,26.1416667,-81.795,8,22,22:30,2013,naples,collier county
mo,light,2.0,2 seconds,39.0997222,-94.5783333,8,22,23:00,2013,kansas city,jackson county
ut,unknown,180.0,2-3 minutes,40.3916667,-111.85,8,22,23:00,2013,lehi,utah county
in,light,3600.0,1 hour,40.048333299999996,-86.4691667,8,23,02:00,2013,lebanon,boone county
ma,light,120.0,1-2 minutes,42.1355556,-71.9705556,8,23,06:30,2013,charlton,worcester county
ma,sphere,120.0,2 minutes,41.656111100000004,-70.41666670000001,8,23,08:20,2013,marstons mills,barnstable county
ct,unknown,30.0,30 seconds,41.8005556,-73.1216667,8,23,09:58,2013,torrington,litchfield county
pa,cylinder,180.0,~3 minutes,42.1291667,-80.0852778,8,23,10:55,2013,erie,erie county
pa,cylinder,73.0,1:13,42.1291667,-80.0852778,8,23,11:00,2013,erie,erie county
ca,other,1200.0,~20 minutes,37.9480556,-122.05972220000001,8,23,17:30,2013,pleasant hill,contra costa county
az,unknown,20.0,15-20 seconds,32.8794444,-111.56638889999999,8,23,18:15,2013,eleven mile corner,pinal county
wi,flash,1800.0,30 minutes,44.2619444,-88.4152778,8,23,20:30,2013,appleton,outagamie county
ca,light,120.0,2 minutes,36.7477778,-119.77138889999999,8,23,20:30,2013,fresno,fresno county
co,circle,10.0,10 seconds,40.33694439999999,-104.91166670000001,8,23,20:30,2013,johnstown,weld county
co,light,5.0,5 seconds,40.33694439999999,-104.91166670000001,8,23,20:30,2013,johnstown,weld county
ma,unknown,300.0,5 minutes,41.6361111,-70.93472220000001,8,23,20:30,2013,new bedford,bristol county
wi,light,300.0,5 minutes,44.0886111,-87.6575,8,23,20:50,2013,manitowoc,manitowoc county
ca,formation,600.0,5-10 minutes,33.466944399999996,-117.69722220000001,8,23,21:00,2013,dana point,orange county
ca,light,1200.0,20 minutes,33.7455556,-117.86694440000001,8,23,21:30,2013,santa ana,orange county
ky,light,900.0,15 minutes,37.9886111,-84.4777778,8,23,22:00,2013,lexington,fayette county
oh,fireball,60.0,1 minute,39.9241667,-83.80888890000001,8,23,22:00,2013,springfield,clark county
oh,light,60.0,~1 minute,39.9241667,-83.80888890000001,8,23,22:00,2013,springfield,clark county
ia,sphere,180.0,3 minutes,41.523611100000004,-90.5775,8,23,22:09,2013,davenport,scott county
me,fireball,120.0,2 minutes,43.641388899999995,-70.2413889,8,23,22:45,2013,south portland,cumberland county
ct,circle,1020.0,17 minutes,41.3958333,-72.8972222,8,23,22:47,2013,hamden,new haven county
va,light,30.0,30 seconds,38.4494444,-78.86916670000001,8,23,24:00,2013,harrisonburg,harrisonburg city
nc,light,600.0,10 minutes,35.226944399999994,-80.8433333,8,24,00:00,2013,charlotte,mecklenburg county
ok,other,900.0,15 minutes,35.6527778,-97.4777778,8,24,01:00,2013,edmond,oklahoma county
ok,oval,300.0,5 minutes,35.6527778,-97.4777778,8,24,01:00,2013,edmond,oklahoma county
ms,circle,7200.0,2 hours,33.6016667,-90.7736111,8,24,01:00,2013,shaw,bolivar county
oh,fireball,30.0,30 seconds,39.5522222,-84.2333333,8,24,01:00,2013,springboro,warren county
tn,disk,5400.0,90 minutes,36.4513889,-86.53805559999999,8,24,03:35,2013,cottontown,sumner county
pa,circle,1200.0,20 minutes,40.1205556,-75.1183333,8,24,17:00,2013,abington,montgomery county
in,changing,240.0,4 minutes,39.7683333,-86.1580556,8,24,18:04,2013,indianapolis,marion county
ny,circle,3600.0,1 hour,42.161666700000005,-79.3919444,8,24,20:00,2013,bemus point,chautauqua county
ny,sphere,180.0,3 minutes,42.089722200000004,-76.8080556,8,24,20:00,2013,elmira,chemung county
ct,sphere,600.0,10 minutes,41.141388899999995,-73.3583333,8,24,20:00,2013,westport,fairfield county
wi,formation,600.0,10 minutes,43.3238889,-88.16666670000001,8,24,20:30,2013,jackson,washington county
nj,oval,600.0,10 minutes,41.0816667,-74.5927778,8,24,20:35,2013,ogdensburg,sussex county
pa,fireball,40.0,30-40 seconds,41.018055600000004,-75.9952778,8,24,20:45,2013,drums,luzerne county
wi,light,300.0,5 minutes,43.0055556,-88.80722220000001,8,24,20:45,2013,jefferson,jefferson county
me,light,180.0,3 minutes,44.4752778,-70.18861109999999,8,24,20:50,2013,livermore falls,androscoggin county
wa,light,1800.0,30 minutes,47.644722200000004,-122.6936111,8,24,20:58,2013,silverdale,kitsap county
pa,light,30.0,30 seconds,40.4333333,-76.1125,8,24,21:00,2013,bernville,berks county
