state,shape,duration (seconds),duration (hours/min),latitude,longitude,Month,Day,Time,Year,City2,county,Unemployment_rate_2013,Median_Household_Income_2018
ny,circle,120.0,1-2 minutes,40.6866667,-73.37388890000003,7,7,20:59,2013,lindenhurst,suffolk county,6.6,"100,075"
la,fireball,600.0,10 minutes,30.450555600000005,-91.1544444,7,7,21:00,2013,baton rouge,east baton rouge parish,6.2,"52,945"
ct,flash,8.0,5-8 seconds,41.1175,-73.4083333,7,7,21:00,2013,norwalk,fairfield county,7.3,"91,183"
ky,circle,120.0,2 minutes,37.0833333,-88.6,7,7,21:00,2013,paducah,mccracken county,7.9,"48,950"
nj,light,300.0,5 minutes,40.3916667,-74.3988889,7,7,21:05,2013,spotswood,middlesex county,7.5,"87,666"
il,formation,90.0,1:30,41.7827778,-87.8780556,7,7,21:30,2013,countryside,cook county,9.6,"63,347"
wv,unknown,120.0,2 minutes,38.3497222,-81.6327778,7,7,21:50,2013,charleston,kanawha county,5.9,"41,926"
wi,circle,900.0,15 minutes,42.9597222,-87.86138890000002,7,7,22:00,2013,cudahy,milwaukee county,8.4,"49,771"
or,circle,120.0,2 minutes,44.0463889,-123.02083329999999,7,7,22:00,2013,springfield,lane county,8.0,"53,161"
or,sphere,60.0,60 seconds,45.8641667,-122.8052778,7,7,22:00,2013,st. helens,columbia county,9.6,"63,338"
tx,unknown,180.0,2-3 minutes,27.8775,-97.2113889,7,7,22:10,2013,ingleside,san patricio county,7.2,"53,559"
il,circle,180.0,3 minutes,41.50611110000001,-87.6355556,7,7,22:15,2013,chicago heights,cook county,9.6,"63,347"
nj,light,40.0,20-40 seconds,39.6619444,-74.1655556,7,7,22:30,2013,surf city,ocean county,9.3,"68,483"
nc,sphere,480.0,8 minutes,34.0666667,-78.5266667,7,7,23:00,2013,ash,brunswick county,9.8,"60,163"
fl,circle,120.0,2 minutes,26.9616667,-82.3527778,7,7,23:00,2013,englewood,sarasota county,7.0,"61,652"
wa,disk,60.0,<1 minute,45.7811111,-122.5322222,7,7,23:30,2013,battle ground,clark county,8.5,"73,971"
va,disk,3.0,3 seconds,37.55361110000001,-77.46055559999998,7,7,23:45,2013,richmond,richmond city,6.8,"48,747"
pa,unknown,600.0,10 minutes,40.335555600000006,-75.9272222,7,8,00:00,2013,reading,berks county,7.1,"62,519"
mt,changing,7200.0,2 hours,48.3883333,-115.555,7,8,01:00,2013,libby,lincoln county,13.0,"40,602"
nj,fireball,7200.0,2 hours,39.3641667,-74.4233333,7,8,02:15,2013,atlantic city,atlantic county,11.7,"60,826"
me,disk,60.0,1 minute,43.6613889,-70.25583329999999,7,8,04:45,2013,portland,cumberland county,5.3,"71,586"
pa,light,180.0,3 minutes,40.03805560000001,-75.22277779999997,7,8,11:20,2013,roxborough,philadelphia county/city,10.3,"46,149"
nj,fireball,240.0,2-4 minutes,39.8647222,-75.0555556,7,8,21:30,2013,barrington,camden county,9.4,"67,135"
oh,circle,240.0,4 minutes,39.5522222,-84.2333333,7,8,22:00,2013,springboro,warren county,6.4,"87,391"
mn,circle,600.0,10 minutes,44.9483333,-93.34777779999999,7,8,22:00,2013,st. louis park,hennepin county,4.6,"76,067"
md,circle,2.0,few seconds,38.3363889,-75.0852778,7,8,22:15,2013,ocean city,worcester county,12.6,"59,266"
ky,other,120.0,2 minutes,37.153611100000006,-83.7619444,7,8,22:30,2013,manchester,clay county,14.3,"28,146"
fl,rectangle,60.0,1 minute,28.6,-81.6741667,7,8,22:46,2013,montverde,lake county,7.4,"52,447"
wa,light,2400.0,30-40 minutes,47.6063889,-122.33083329999998,7,8,22:55,2013,seattle,king county,5.1,"94,822"
fl,fireball,60.0,1 minute,27.8658333,-82.3266667,7,8,23:00,2013,riverview,hillsborough county,6.6,"58,361"
ca,circle,2.0,2 seconds,38.5816667,-121.49333329999999,7,8,23:00,2013,sacramento,sacramento county,8.9,"69,475"
tn,triangle,10800.0,>3 hours,35.925,-86.8688889,7,9,01:01,2013,franklin,williamson county,5.2,"115,930"
nj,circle,30.0,30 seconds,39.9536111,-74.1983333,7,9,02:00,2013,toms river,ocean county,9.3,"68,483"
ok,cigar,15.0,10-15 seconds,35.2225,-97.4391667,7,9,14:53,2013,norman,cleveland county,4.3,"62,343"
ca,cigar,600.0,10 minutes,33.8847222,-118.41,7,9,17:30,2013,manhattan beach,los angeles county,9.8,"67,986"
md,other,8.0,.08,38.3363889,-75.0852778,7,9,21:00,2013,ocean city,worcester county,12.6,"59,266"
nc,sphere,180.0,3 minutes,36.0644444,-75.70611109999999,7,9,21:10,2013,kitty hawk,dare county,11.0,"64,768"
az,light,1350.0,22:30,33.3702778,-112.58305559999998,7,9,21:30,2013,buckeye,maricopa county,6.6,"65,234"
fl,sphere,10.0,10 seconds,25.4683333,-80.4777778,7,9,21:30,2013,homestead,miami-dade county,7.4,"52,043"
wa,flash,600.0,10 minutes,48.7597222,-122.48694440000001,8,10,01:00,2013,bellingham,whatcom county,7.4,"62,262"
la,light,600.0,10 minutes,30.953055600000006,-92.1825,8,10,01:00,2013,bunkie,avoyelles parish,7.5,"37,731"
ma,oval,180.0,3 minutes,42.12361110000001,-72.4319444,8,10,01:00,2013,wilbraham,hampden county,8.7,"52,682"
wa,light,20.0,15-20 seconds,47.6063889,-122.33083329999998,8,10,03:30,2013,seattle,king county,5.1,"94,822"
mi,triangle,30.0,30 seconds,42.8091667,-82.75583329999998,8,10,04:00,2013,richmond,macomb county,9.5,"62,191"
ks,other,3600.0,50-60 minutes,38.9822222,-94.6705556,8,10,07:30,2013,overland park,johnson county,4.3,"87,087"
ma,disk,1.0,~1 second,41.91861110000001,-70.5666667,8,10,07:34,2013,manomet,plymouth county,7.0,"89,678"
md,fireball,1500.0,20-25 minutes,39.3638889,-76.4525,8,10,08:30,2013,nottingham,baltimore county,6.9,"75,836"
tx,fireball,1.5,1.5 seconds,30.2669444,-97.7427778,8,10,09:00,2013,austin,travis county,5.0,"76,255"
wa,circle,1200.0,20 minutes,46.6022222,-120.5047222,8,10,09:30,2013,yakima,yakima county,10.0,"51,377"
mi,fireball,60.0,1:00,42.4775,-83.0277778,8,10,12:00,2013,warren,macomb county,9.5,"62,191"
il,formation,1.75,1.75 seconds,41.88,-88.0077778,8,10,19:00,2013,lombard,dupage county,7.4,"93,540"
wi,formation,600.0,10 minutes,43.0608333,-88.40361109999998,8,10,19:45,2013,delafield,waukesha county,5.5,"87,333"
ca,oval,180.0,3 minutes,38.5816667,-121.49333329999999,8,10,20:24,2013,sacramento,sacramento county,8.9,"69,475"
wi,light,180.0,3 minutes,42.9597222,-87.86138890000002,8,10,21:00,2013,cudahy,milwaukee county,8.4,"49,771"
wi,light,300.0,5 minutes,42.9608333,-89.4697222,8,10,21:00,2013,fitchburg,dane county,4.7,"71,789"
wi,chevron,5.0,5 seconds,42.4983333,-88.3280556,8,10,21:00,2013,genoa city,walworth county,6.8,"64,234"
mo,rectangle,20.0,10-20 seconds,38.8105556,-90.69972220000001,8,10,21:23,2013,o'fallon,st. charles county,5.3,"82,048"
oh,triangle,900.0,15 minutes,39.9611111,-82.99888890000003,8,10,21:30,2013,columbus,franklin county,6.4,"60,383"
tx,fireball,30.0,30 seconds,29.763055600000005,-95.3630556,8,10,21:30,2013,houston,harris county,6.1,"60,241"
pa,fireball,900.0,15 minutes,40.21,-75.5702778,8,10,21:30,2013,linfield,montgomery county,5.9,"90,155"
ar,teardrop,900.0,~15 minutes,33.6288889,-91.7908333,8,10,21:30,2013,monticello,drew county,9.6,"42,494"
nc,disk,20.0,20 seconds,33.9133333,-78.3041667,8,10,21:34,2013,holden beach,brunswick county,9.8,"60,163"
pa,circle,360.0,4-6 minutes,41.0758333,-77.58888890000001,8,10,21:50,2013,beech creek,clinton county,9.0,"50,999"
ny,oval,120.0,2 minutes,41.3972222,-73.6175,8,10,22:00,2013,brewster,putnam county,6.1,"100,887"
nh,circle,30.0,30 seconds,43.591111100000006,-71.7372222,8,10,22:00,2013,bristol,grafton county,4.2,"65,163"
mt,light,60.0,~1 minute each,46.0038889,-112.5338889,8,10,22:00,2013,butte,silver bow county,5.5,"47,302"
id,sphere,120.0,2 minutes,48.4797222,-116.8483333,8,10,22:00,2013,coolin,bonner county,8.8,"51,373"
mn,light,16200.0,4.5 hours,46.7833333,-92.10638890000001,8,10,22:00,2013,duluth,st. louis county,6.1,"53,833"
oh,fireball,300.0,5 minutes,41.1383333,-81.8638889,8,10,22:00,2013,medina,medina county,5.8,"76,475"
wi,light,2.0,seconds,43.7508333,-87.7144444,8,10,22:00,2013,sheboygan,sheboygan county,6.1,"61,906"
pa,fireball,1200.0,20 minutes,40.83361110000001,-75.7141667,8,10,22:15,2013,lehighton,carbon county,9.3,"53,901"
nc,fireball,600.0,5-10 minutes,34.6777778,-76.95111109999998,8,10,22:20,2013,emerald isle,carteret county,7.8,"55,052"
oh,sphere,240.0,4 minutes,39.7588889,-84.1916667,8,10,22:30,2013,dayton,montgomery county,8.3,"51,071"
mo,formation,120.0,~2 minutes,38.6272222,-90.1977778,8,10,22:48,2013,st. louis,st. louis city,8.4,"43,263"
va,triangle,60.0,1 minute,38.9011111,-77.2655556,8,10,23:00,2013,vienna,fairfax county,4.4,"122,035"
me,light,180.0,3 minutes,44.0977778,-70.2316667,8,10,23:10,2013,auburn,androscoggin county,6.7,"49,935"
oh,circle,180.0,2-3 minutes,39.3544444,-84.1272222,8,10,23:40,2013,morrow,warren county,6.4,"87,391"
me,oval,600.0,10 minutes,44.7527778,-68.67944440000001,8,11,00:15,2013,holden,penobscot county,6.8,"47,840"
me,circle,300.0,5 minutes,44.8333333,-68.3647222,8,11,00:30,2013,amherst,hancock county,7.9,"52,148"
ma,rectangle,3600.0,>1 hour,42.1194444,-71.3255556,8,11,00:30,2013,norfolk,norfolk county,5.8,"100,184"
tx,circle,3.0,2-3 seconds,30.6325,-97.6769444,8,11,01:00,2013,georgetown,williamson county,5.3,"87,817"
nc,other,14400.0,4 hours,35.4447222,-78.4272222,8,11,04:00,2013,four oaks,johnston county,7.1,"60,296"
nj,disk,1200.0,20 minutes,40.1783333,-74.0222222,8,11,09:00,2013,belmar,monmouth county,7.5,"99,223"
me,triangle,180.0,3 minutes,43.3838889,-70.5452778,8,11,09:20,2013,kennebunk,york county,6.3,"65,984"
ct,unknown,180.0,3 minutes,41.2222222,-73.0569444,8,11,12:00,2013,milford,new haven county,8.5,"67,720"
tx,circle,1200.0,10-20 minutes,29.495,-99.71222220000001,8,11,16:00,2013,concan,uvalde county,7.0,"39,725"
mt,light,60.0,60 seconds,45.6797222,-111.03777779999999,8,11,21:50,2013,bozeman,gallatin county,4.1,"67,569"
oh,fireball,300.0,5 minutes,39.0519444,-82.6366667,8,11,22:00,2013,jackson,jackson county,10.5,"44,726"
oh,fireball,420.0,7 minutes,39.0519444,-82.6366667,8,11,22:00,2013,jackson,jackson county,10.5,"44,726"
oh,light,90.0,1.5 minutes,39.26888889999999,-84.26388890000001,8,11,22:00,2013,loveland,hamilton county,7.3,"57,300"
ca,other,480.0,8 minutes,37.3394444,-121.8938889,8,11,22:10,2013,san jose,santa clara county,6.5,"125,933"
ks,triangle,60.0,1 minute,37.6922222,-97.33722220000001,8,11,22:30,2013,wichita,sedgwick county,6.1,"56,381"
fl,light,60.0,1 minute,28.0833333,-80.6083333,8,11,22:40,2013,melbourne,brevard county,8.3,"57,612"
oh,fireball,120.0,2 minutes,39.8775,-84.3022222,8,11,23:00,2013,englewood,montgomery county,8.3,"51,071"
nd,diamond,7.0,7 seconds,47.2944444,-101.62222220000001,8,11,23:30,2013,hazen,mercer county,4.6,"82,303"
nj,diamond,10.0,10 seconds,39.7172222,-74.9697222,8,11,23:30,2013,sicklerville,camden county,9.4,"67,135"
vt,circle,2700.0,45 minutes,43.4172222,-73.2047222,8,1,00:15,2013,wells,rutland county,5.3,"51,723"
ct,unknown,30.0,30 seconds,41.5791667,-73.4961111,8,1,00:30,2013,sherman,fairfield county,7.3,"91,183"
ok,formation,300.0,5 minutes,36.1538889,-95.9925,8,1,01:30,2013,tulsa,tulsa county,5.1,"55,796"
tx,light,1.0,1 second,32.8577778,-97.2544444,8,1,02:00,2013,watauga,tarrant county,6.0,"66,059"
al,other,600.0,10 minutes,33.34861110000001,-87.0141667,8,1,03:00,2013,mccalla,jefferson county,6.7,"55,013"
va,other,600.0,10 minutes,36.5858333,-79.39527779999997,8,1,03:05,2013,danville,danville city,9.8,"36,015"
ca,unknown,600.0,10 minutes,33.7797222,-116.46444440000002,8,1,20:00,2013,cathedral city,riverside county,9.9,"66,793"
ca,sphere,3.0,3 seconds,37.775,-122.41833329999999,8,1,20:14,2013,san francisco,san francisco county/city,5.5,"110,601"
az,light,1350.0,22:30,33.3702778,-112.58305559999998,8,1,21:15,2013,buckeye,maricopa county,6.6,"65,234"
de,circle,300.0,5 minutes,38.5394444,-75.0555556,8,1,21:20,2013,bethany beach,sussex county,6.8,"59,821"
md,sphere,180.0,3 minutes,38.2366667,-76.4975,8,1,22:00,2013,great mills,st. mary's county,6.0,"89,964"
ca,triangle,7.0,7 seconds,34.4263889,-117.3,8,1,22:00,2013,hesperia,san bernardino county,9.8,"63,310"
id,sphere,120.0,2 minutes,47.6777778,-116.77944440000002,8,1,22:15,2013,coeur d'alene,kootenai county,7.3,"56,188"
la,circle,35.0,35 seconds,32.0497222,-92.1091667,8,1,22:15,2013,grayson,caldwell parish,8.2,"40,842"
mn,light,1200.0,20 minutes,45.8322222,-93.42611109999999,8,1,22:45,2013,ogilvie,kanabec county,8.1,"56,950"
fl,unknown,1800.0,30 minutes,26.448611100000004,-82.0225,8,12,00:00,2013,sanibel,lee county,7.3,"56,343"
wa,circle,30.0,30 seconds,46.0647222,-118.34194440000002,8,12,00:00,2013,walla walla,walla walla county,7.1,"57,329"
ca,chevron,3.0,3 seconds,38.67805560000001,-121.175,8,12,00:45,2013,folsom,sacramento county,8.9,"69,475"
tx,sphere,1800.0,30 minutes,30.775,-94.4152778,8,12,00:45,2013,woodville,tyler county,10.3,"44,041"
co,light,18000.0,5+ hours,39.86805560000001,-104.9713889,8,12,01:00,2013,thornton,adams county,8.1,"70,199"
nc,light,600.0,8-10 minutes,35.3163889,-81.1763889,8,12,02:50,2013,dallas,gaston county,9.0,"52,798"
oh,light,1800.0,30 minutes,39.506944399999995,-84.7452778,8,12,04:30,2013,oxford,butler county,7.5,"61,053"
ny,changing,7200.0,2 hours,43.1008333,-75.2330556,8,12,05:00,2013,utica,oneida county,7.4,"54,096"
nm,circle,8.0,~8 seconds,34.186111100000005,-103.3338889,8,12,09:23,2013,portales,roosevelt county,5.6,"41,700"
vt,changing,120.0,2 minutes,44.5038889,-72.9980556,8,12,11:15,2013,jericho,chittenden county,3.4,"74,240"
ca,circle,50.5,1/250 second,34.0336111,-117.04222220000001,8,12,12:30,2013,yucaipa,san bernardino county,9.8,"63,310"
il,egg,180.0,3 minutes,42.088333299999995,-87.9805556,8,12,13:00,2013,arlington heights,cook county,9.6,"63,347"
nc,cylinder,1200.0,20 minutes,36.0725,-79.79222220000003,8,12,18:30,2013,greensboro,guilford county,8.2,"52,166"
mi,fireball,1.0,second,42.12,-85.53277779999998,8,12,19:00,2013,vicksburg,kalamazoo county,6.9,"55,881"
il,fireball,180.0,3 minutes,37.89944439999999,-89.0519444,8,12,21:00,2013,zeigler,franklin county,11.9,"42,071"
ca,cylinder,3.0,3 seconds,36.6777778,-121.65444440000002,8,12,21:08,2013,salinas,monterey county,10.3,"69,665"
wa,circle,600.0,10 minutes,46.82194439999999,-123.095,8,12,21:15,2013,rochester,thurston county,7.6,"72,400"
wy,light,10.0,10 seconds,44.5891667,-104.6961111,8,12,21:30,2013,devils tower,crook county,4.4,"64,053"
oh,fireball,30.0,:30,41.7386111,-80.77,8,12,21:30,2013,jefferson,ashtabula county,9.5,"46,950"
ca,triangle,1200.0,20 minutes,38.8916667,-121.29194440000002,8,12,21:30,2013,lincoln,placer county,7.7,"89,175"
ny,triangle,2.0,seconds,44.92805560000001,-74.8922222,8,12,21:30,2013,massena,st. lawrence county,9.1,"49,356"
in,fireball,900.0,15 minutes,39.4805556,-86.055,8,12,22:00,2013,franklin,johnson county,6.2,"69,880"
ca,sphere,180.0,3 minutes,36.3275,-119.6447222,8,12,22:00,2013,hanford,kings county,13.4,"58,255"
mi,light,180.0,3 minutes,42.014444399999995,-86.5194444,8,12,22:25,2013,stevensville,berrien county,8.7,"51,509"
wi,triangle,90.0,90 seconds,43.1788889,-88.1172222,8,12,23:00,2013,menomonee falls,waukesha county,5.5,"87,333"
wi,triangle,90.0,90 seconds,43.1788889,-88.1172222,8,12,23:00,2013,menomonee  falls,waukesha county,5.5,"87,333"
wa,light,60.0,1 minute,47.3225,-122.3113889,8,12,23:20,2013,federal way,king county,5.1,"94,822"
wi,diamond,360.0,6 minutes,45.7444444,-88.4241667,8,12,24:00,2013,fence,florence county,8.3,"53,188"
ma,triangle,3600.0,1 hour,42.4791667,-71.1527778,8,13,01:00,2013,woburn,middlesex county,5.5,"100,374"
ca,circle,6.0,6 seconds,32.7152778,-117.1563889,8,13,01:50,2013,san diego,san diego county,7.8,"78,777"
ma,unknown,5400.0,1.5 hours,42.5833333,-71.80277779999999,8,13,02:00,2013,fitchburg,worcester county,7.2,"71,767"
nv,changing,7200.0,2 hours,36.175,-115.1363889,8,13,02:00,2013,las vegas,clark county,9.7,"57,155"
ca,formation,2700.0,45 minutes,32.7152778,-117.1563889,8,13,02:00,2013,san diego,san diego county,7.8,"78,777"
il,unknown,60.0,~1 minute,42.3333333,-88.2666667,8,13,02:30,2013,mchenry,mchenry county,8.6,"86,268"
wa,triangle,120.0,a few minutes,47.415833299999996,-120.29194440000002,8,13,03:00,2013,east wenatchee,douglas county,8.3,"65,912"
mi,circle,60.0,1 minute,42.7222222,-84.4275,8,13,08:10,2013,okemos,ingham county,7.7,"52,837"
ct,other,240.0,4 minutes,41.4813889,-73.2136111,8,13,16:00,2013,southbury,new haven county,8.5,"67,720"
hi,light,3600.0,1 hour,21.5027778,-158.0236111,8,13,18:00,2013,wahiawa,honolulu county/city,4.5,"83,695"
hi,light,3600.0,1 hour,21.5027778,-158.0236111,8,13,18:00,2013,wahiawa,honolulu county/city,4.5,"83,695"
tx,light,180.0,3 minutes,29.763055600000005,-95.3630556,8,13,18:30,2013,houston,harris county,6.1,"60,241"
fl,disk,40.0,40 seconds,28.538055600000003,-81.3794444,8,13,19:25,2013,orlando,orange county,6.8,"58,037"
ga,fireball,120.0,~2 minutes,32.0,-80.8458333,8,13,21:30,2013,tybee island,chatham county,8.3,"54,165"
wa,light,600.0,10 minutes,45.6388889,-122.66027779999999,8,13,21:45,2013,vancouver,clark county,8.5,"73,971"
fl,disk,120.0,2 minutes,26.1219444,-80.14361109999999,8,13,22:00,2013,ft. lauderdale,broward county,6.8,"57,200"
oh,sphere,30.0,30 seconds,41.1575,-81.2422222,8,13,22:20,2013,ravenna,portage county,7.7,"63,689"
wa,light,7200.0,2 hours,47.6741667,-122.1202778,8,13,22:30,2013,redmond,king county,5.1,"94,822"
ny,light,900.0,15 minutes,42.9980556,-78.18777779999998,8,13,22:40,2013,batavia,genesee county,6.8,"58,925"
or,circle,420.0,7 minutes,45.89194439999999,-123.9602778,8,13,23:00,2013,cannon beach,clatsop county,7.8,"53,806"
ia,cigar,2.0,few seconds,42.4975,-94.1677778,8,13,23:30,2013,fort dodge,webster county,5.3,"52,093"
ca,light,10.0,10 seconds,37.9255556,-122.5263889,8,13,23:45,2013,corte madera,marin county,5.2,"122,933"
in,fireball,10.0,~10 seconds,39.4805556,-86.055,8,14,00:25,2013,franklin,johnson county,6.2,"69,880"
wa,flash,120.0,2 minutes,46.82194439999999,-123.095,8,14,00:30,2013,rochester,thurston county,7.6,"72,400"
oh,rectangle,180.0,3 minutes,41.718888899999996,-83.7130556,8,14,01:55,2013,sylvania,lucas county,8.7,"47,865"
az,light,180.0,3 minutes,33.4483333,-112.07333329999999,8,14,03:33,2013,phoenix,maricopa county,6.6,"65,234"
fl,cigar,300.0,5 minutes,24.555277800000002,-81.78277779999998,8,14,04:00,2013,key west,monroe county,4.8,"67,094"
fl,light,240.0,<4 minutes,26.1272222,-80.2333333,8,14,05:25,2013,plantation,broward county,6.8,"57,200"
ct,sphere,3.0,3 seconds,41.7141667,-72.6530556,8,14,05:30,2013,wethersfield,hartford county,8.0,"73,037"
ar,fireball,300.0,5 minutes,35.4777778,-94.2216667,8,14,19:00,2013,alma,crawford county,7.6,"47,363"
oh,triangle,600.0,10 minutes,40.7966667,-81.5216667,8,14,19:00,2013,massillon,stark county,7.6,"52,310"
me,disk,10.0,10 seconds,44.0952778,-69.37611109999999,8,14,20:15,2013,waldoboro,lincoln county,6.8,"56,211"
ms,triangle,300.0,5 minutes,31.5622222,-89.4975,8,14,20:20,2013,seminary,covington county,7.9,"36,083"
az,light,300.0,5 minutes,33.3702778,-112.58305559999998,8,14,21:00,2013,buckeye,maricopa county,6.6,"65,234"
sc,sphere,120.0,1-2 minutes,33.8158333,-78.6802778,8,14,21:00,2013,north myrtle beach,horry county,8.6,"49,082"
ma,triangle,30.0,30 seconds,42.68611110000001,-72.0444444,8,14,21:00,2013,winchendon,worcester county,7.2,"71,767"
il,fireball,1800.0,30 minutes,41.6475,-88.0894444,8,14,21:20,2013,romeoville,will county,9.8,"86,108"
pa,triangle,600.0,10 minutes,40.6083333,-75.4905556,8,14,21:30,2013,allentown,lehigh county,7.8,"62,139"
fl,oval,3600.0,1 hour,26.5216667,-82.1894444,8,14,21:50,2013,captiva,lee county,7.3,"56,343"
ca,light,600.0,~10 minutes,35.3733333,-119.01777779999999,8,14,22:30,2013,bakersfield,kern county,11.7,"51,586"
ks,triangle,1395.0,23:15,38.8108333,-94.9269444,8,14,22:30,2013,gardner,johnson county,4.3,"87,087"
tx,fireball,240.0,4 minutes,29.3777778,-95.1055556,8,14,22:39,2013,santa fe,galveston county,6.9,"71,959"
id,light,60.0,1 minute,42.93611110000001,-114.405,8,14,23:10,2013,shoshone,lincoln county,7.6,"50,464"
ms,sphere,300.0,5 minutes,34.8258333,-90.22972220000001,8,15,00:14,2013,banks,tunica county,12.4,"33,143"
co,formation,300.0,5 minutes,38.8338889,-104.8208333,8,15,00:50,2013,colorado springs,el paso county,7.9,"67,923"
md,unknown,15.0,15 seconds,39.6,-75.9416667,8,15,04:40,2013,north east,cecil county,7.7,"72,739"
ct,other,5.0,5 seconds,41.4569444,-72.8236111,8,15,07:27,2013,wallingford,new haven county,8.5,"67,720"
me,cigar,60.0,1:00,44.6377778,-69.50361109999999,8,15,11:00,2013,clinton,kennebec county,6.2,"52,154"
oh,light,120.0,2 minutes,41.1594444,-81.4405556,8,15,12:00,2013,stow,summit county,7.6,"58,890"
ga,cylinder,2700.0,30-45 minutes,32.8902778,-84.6811111,8,15,12:11,2013,warm springs,meriwether county,10.8,"38,886"
mo,other,60.0,1 minute,39.01694439999999,-94.28138890000001,8,15,14:00,2013,blue springs,jackson county,7.6,"55,864"
nc,diamond,180.0,3 minutes,35.47416670000001,-83.315,8,15,15:00,2013,cherokee,swain county,12.4,"43,121"
nc,diamond,180.0,3 minutes,35.47416670000001,-83.315,8,15,17:00,2013,cherokee,swain county,12.4,"43,121"
ny,circle,1200.0,20 minutes,42.73,-73.7016667,8,15,17:00,2013,watervliet,albany county,6.1,"64,536"
al,disk,10.0,10 seconds,30.5227778,-87.9033333,8,15,17:30,2013,fairhope,baldwin county,6.6,"57,588"
ms,cylinder,300.0,5 minutes,31.462777799999998,-90.85,8,15,19:00,2013,bude,franklin county,9.2,"39,508"
ar,sphere,20.0,20 seconds,34.555555600000005,-92.52111109999998,8,15,19:45,2013,bauxite,saline county,5.8,"63,677"
